date,exchange,code,name,total_shares_wanfen
2026-08-03,SSE,515630,保险证券,107621.77
2026-08-03,SSE,515640,家电指数,1705
2026-08-03,SSE,515650,消费50,328718.4
2026-08-03,SSE,515660,沪深300E,43449.42
2026-08-03,SSE,515680,创新央企,110326.47
2026-08-03,SSE,515700,新能车,71651.02
2026-08-03,SSE,515710,食品ETF,236359.98
2026-08-03,SSE,515720,金科富国,42061.1
2026-08-03,SSE,515730,家居家电,3889.2
2026-08-03,SSE,515750,科技50,27014.05
2026-08-03,SSE,515760,浙江国资,9588.81
2026-08-03,SSE,515770,MSCIAETF,3972.73
2026-08-03,SSE,515790,光伏ETF,610349.4
2026-08-03,SSE,515800,800ETF,408793.72
2026-08-03,SSE,515810,ZZ800ETF,28790.88
2026-08-03,SSE,515840,食品南方,6642.64
2026-08-03,SSE,515850,证券龙头,42629.1
2026-08-03,SSE,515860,科技100,10287.89
2026-08-03,SSE,515880,通信ETF,6532977.4
2026-08-03,SSE,515890,红利博时,34344.39
2026-08-03,SSE,515900,央创ETF,224044.65
2026-08-03,SSE,515910,质量ETF,22750.7
2026-08-03,SSE,515920,智能消费,6140.57
2026-08-03,SSE,515950,医药龙头,58620.06
2026-08-03,SSE,515960,医药100,25499.19
2026-08-03,SSE,515970,华夏机械,70708.8
2026-08-03,SSE,515980,人工智能,608312.9
2026-08-03,SSE,515990,添富国企,5335.02
2026-08-03,SSE,516000,数据ETF,51885.5
2026-08-03,SSE,516010,游戏ETF,247369.3
2026-08-03,SSE,516020,化工ETF,400432.62
2026-08-03,SSE,516050,科技龙头,16322.8
2026-08-03,SSE,516060,新药ETF,32823.74
2026-08-03,SSE,516070,碳中和50,29764.6
2026-08-03,SSE,516080,创新医药,518455.48
2026-08-03,SSE,516090,新能源E,173884.48
2026-08-03,SSE,516100,科技金融,112275.97
2026-08-03,SSE,516110,汽车ETF,27562.31
2026-08-03,SSE,516120,化工50,533808.2
2026-08-03,SSE,516130,消费龙头,154889
2026-08-03,SSE,516150,稀土基金,371157.7
2026-08-03,SSE,516160,新能源,153964.2
2026-08-03,SSE,516180,光伏产业,15498.7
2026-08-03,SSE,516190,文娱ETF,12481.85
2026-08-03,SSE,516200,证券行业,43960.4
2026-08-03,SSE,516210,银行股,8353.1
2026-08-03,SSE,516220,化工龙头,27417
2026-08-03,SSE,516230,光伏招商,72892.1
2026-08-03,SSE,516250,富国机械,11787.8
2026-08-03,SSE,516260,物联网50,4788.26
2026-08-03,SSE,516270,新能源50,28790.9
2026-08-03,SSE,516290,光伏基金,75319.69
2026-08-03,SSE,516300,中证1000,5101.26
2026-08-03,SSE,516310,银行指基,179995.85
2026-08-03,SSE,516320,装备ETF,8958.93
2026-08-03,SSE,516330,物联网,727.13
2026-08-03,SSE,516350,芯片50,141441.53
2026-08-03,SSE,516360,新材料,6055.18
2026-08-03,SSE,516370,全指电力,30840.8
2026-08-03,SSE,516380,智能电车,8144.93
2026-08-03,SSE,516390,电动车,19026.1
2026-08-03,SSE,516440,南方机械,15212.66
2026-08-03,SSE,516460,现金流E,44069.3
2026-08-03,SSE,516500,生物ETF,25993.72
2026-08-03,SSE,516510,云计算,152989
2026-08-03,SSE,516520,智能驾驶,81576.55
2026-08-03,SSE,516530,物流快递,1780.23
2026-08-03,SSE,516550,农业ETF,24641.44
2026-08-03,SSE,516560,养老ETF,21375.8
2026-08-03,SSE,516570,石化ETF,115935.76
2026-08-03,SSE,516580,新能源BS,14612.41
2026-08-03,SSE,516590,电动汽车,5201.5
2026-08-03,SSE,516600,消服ETF,11333.21
2026-08-03,SSE,516610,医服ETF,25097.48
2026-08-03,SSE,516620,影视ETF,19176.75
2026-08-03,SSE,516630,云计算50,52515.6
2026-08-03,SSE,516640,芯片龙头,140248.28
2026-08-03,SSE,516650,有色50,525546.48
2026-08-03,SSE,516660,新能汽车,15768.9
2026-08-03,SSE,516670,畜牧养殖,332226.63
2026-08-03,SSE,516700,数据产业,20412.2
2026-08-03,SSE,516710,新材料50,8027.2
2026-08-03,SSE,516720,ESGETF,1233.78
2026-08-03,SSE,516730,证券公司,23938.08
2026-08-03,SSE,516750,建材ETF,15116.73
2026-08-03,SSE,516760,养殖ETF,31321.51
2026-08-03,SSE,516770,游戏动漫,39004.8
2026-08-03,SSE,516780,稀土ETF,225059.97
2026-08-03,SSE,516790,保健ETF,19828.22
2026-08-03,SSE,516800,智能制造,19030.8
2026-08-03,SSE,516810,农业,52647.89
2026-08-03,SSE,516820,医疗创新,508641.52
2026-08-03,SSE,516830,300ESG,8717.69
2026-08-03,SSE,516840,汽车基金,13727.7
2026-08-03,SSE,516850,新能源80,14723.7
2026-08-03,SSE,516860,金融科技,120452.2
2026-08-03,SSE,516880,光伏50,93794.41
2026-08-03,SSE,516890,新材ETF,3531.14
2026-08-03,SSE,516900,食品50,29222.9
2026-08-03,SSE,516910,物流ETF,7814.18
2026-08-03,SSE,516920,芯片基金,49196.3
2026-08-03,SSE,516930,生科ETF,11063.96
2026-08-03,SSE,516950,基建ETF,11182.1
2026-08-03,SSE,516960,机械ETF,1505.11
2026-08-03,SSE,516970,基建50,117404.25
2026-08-03,SSE,516980,证券先锋,6101.6
2026-08-03,SSE,517000,沪港深,12779.3
2026-08-03,SSE,517010,HGS500E,9314.42
2026-08-03,SSE,517030,HGS300,9304.03
2026-08-03,SSE,517050,互联网50,34760.5
2026-08-03,SSE,517080,HGS500,18116.6
2026-08-03,SSE,517090,共赢ETF,5707.5
2026-08-03,SSE,517100,AH500ETF,14810.21
2026-08-03,SSE,517110,创新药HK,151309.85
2026-08-03,SSE,517120,创新药50,65696.64
2026-08-03,SSE,517130,云计算JS,20115.4
2026-08-03,SSE,517160,长江ETF,182877.75
2026-08-03,SSE,517170,沪港深E,1613.18
2026-08-03,SSE,517180,中国国企,10749.63
2026-08-03,SSE,517200,互联网,14078.2
2026-08-03,SSE,517300,AH300ETF,127843.45
2026-08-03,SSE,517330,长江保护,180816.9
2026-08-03,SSE,517350,龙头科技,4904.2
2026-08-03,SSE,517360,AH科技,2658.3
2026-08-03,SSE,517380,创新药AH,286432.63
2026-08-03,SSE,517390,云计算AH,13611.26
2026-08-03,SSE,517400,黄金股票,95479.2
2026-08-03,SSE,517520,黄金股,699490.4
2026-08-03,SSE,517550,消费主题,8491.74
2026-08-03,SSE,517660,物联网AH,4228.07
2026-08-03,SSE,517770,游戏传媒,16994.78
2026-08-03,SSE,517800,AI50,21653.97
2026-08-03,SSE,517850,张江ETF,3818.52
2026-08-03,SSE,517880,品牌消费,5333.71
2026-08-03,SSE,517900,银行优选,43999.35
2026-08-03,SSE,517950,交银科技,5162.32
2026-08-03,SSE,517990,医药基金,4998.79
2026-08-03,SSE,518600,上海金,73111.63
2026-08-03,SSE,518660,工银黄金,94935.27
2026-08-03,SSE,518680,金ETF,79876.95
2026-08-03,SSE,518800,黄金基金,361137.92
2026-08-03,SSE,518850,黄金9999,178867.87
2026-08-03,SSE,518860,上海金E,47265.98
2026-08-03,SSE,518880,黄金ETF,1097584.08
2026-08-03,SSE,518890,中银黄金,39265.48
2026-08-03,SSE,520500,恒生新药,233580.5
2026-08-03,SSE,520510,港股医疗,20872.8
2026-08-03,SSE,520520,HK消费,5460.6
2026-08-03,SSE,520530,港科ETF,24377.6
2026-08-03,SSE,520550,红利恒生,114202.4
2026-08-03,SSE,520560,香港30,64041.9
2026-08-03,SSE,520570,科技恒指,341587.6
2026-08-03,SSE,520580,新兴亚洲,29098.39
2026-08-03,SSE,520590,恒科,21123.5
2026-08-03,SSE,520600,汽车港股,32986.8
2026-08-03,SSE,520610,港红利指,27596.3
2026-08-03,SSE,520620,港股消费,30640.9
2026-08-03,SSE,520630,互联港股,57561
2026-08-03,SSE,520650,互联网HK,229275.5
2026-08-03,SSE,520660,港红利CS,247548.55
2026-08-03,SSE,520670,港科基金,21892.81
2026-08-03,SSE,520680,港股通车,6636.9
2026-08-03,SSE,520690,恒生港药,69645.4
2026-08-03,SSE,520700,创新药WJ,47707.6
2026-08-03,SSE,520710,信息港股,11702.9
2026-08-03,SSE,520720,香港汽车,12494.2
2026-08-03,SSE,520730,汽车WJ,12239.44
2026-08-03,SSE,520750,HK信息,14238.4
2026-08-03,SSE,520760,港股生物,18846.6
2026-08-03,SSE,520770,港股恒指,21437.38
2026-08-03,SSE,520780,港股车50,3946
2026-08-03,SSE,520790,港互联网,45107.5
2026-08-03,SSE,520810,港高股息,28436
2026-08-03,SSE,520820,恒指通,6368.2
2026-08-03,SSE,520830,沙特ETF,118811.9
2026-08-03,SSE,520840,港科技,114554.9
2026-08-03,SSE,520850,港医疗,13924.96
2026-08-03,SSE,520860,港股通科,34619.5
2026-08-03,SSE,520870,巴西ETF,50297.72
2026-08-03,SSE,520880,港创新药,514561.8
2026-08-03,SSE,520890,港红利,7600.8
2026-08-03,SSE,520900,红利香港,158917.5
2026-08-03,SSE,520910,HK互联,75144.5
2026-08-03,SSE,520920,恒生科TH,1880401.9
2026-08-03,SSE,520930,恒生生科,20073.3
2026-08-03,SSE,520940,恒指基金,2229.7
2026-08-03,SSE,520950,港股50,33242.1
2026-08-03,SSE,520960,恒指港通,6060.34
2026-08-03,SSE,520970,港股通药,129635.8
2026-08-03,SSE,520980,港科技30,334638.7
2026-08-03,SSE,520990,国新红利,367547.05
2026-08-03,SSE,526000,港股信息,18014.2
2026-08-03,SSE,526010,香港医疗,7545.8
2026-08-03,SSE,526030,港信息基,17546.5
2026-08-03,SSE,526050,香港信息,6463
2026-08-03,SSE,526070,恒生博时,6137.7
2026-08-03,SSE,530000,50ETF基,100802.94
2026-08-03,SSE,530050,SH50ETF,14081.3
2026-08-03,SSE,530060,上证综E,83119.3
2026-08-03,SSE,530080,180指基,3091.7
2026-08-03,SSE,530100,上证580,12469.6
2026-08-03,SSE,530180,上证180,6795.2
2026-08-03,SSE,530280,180ETF指,2993.4
2026-08-03,SSE,530300,180指数,3564.3
2026-08-03,SSE,530380,上证380,13870.5
2026-08-03,SSE,530530,580ETF,13446
2026-08-03,SSE,530580,180基金,6514.9
2026-08-03,SSE,530680,180E,12289.19
2026-08-03,SSE,530800,上180ETF,1820.18
2026-08-03,SSE,530880,上证红利,4133.6
2026-08-03,SSE,551000,科创债,8058.61
2026-08-03,SSE,551030,科创债券,18085
2026-08-03,SSE,551060,科创债沪,5744.1
2026-08-03,SSE,551300,科创债摩,5033.75
2026-08-03,SSE,551500,科创债易,10937
2026-08-03,SSE,551510,科债AAA,13808.61
2026-08-03,SSE,551520,科创债汇,20879.16
2026-08-03,SSE,551550,科创AAA,17403.82
2026-08-03,SSE,551560,科创债兴,17114.88
2026-08-03,SSE,551580,科创债TK,10602.68
2026-08-03,SSE,551800,国泰科债,11725.14
2026-08-03,SSE,551900,科创债指,14173.17
2026-08-03,SSE,560010,1000基金,263862.17
2026-08-03,SSE,560020,红利添富,13856.2
2026-08-03,SSE,560030,800价值,2443.2
2026-08-03,SSE,560050,MSCIA50,245243.44
2026-08-03,SSE,560060,碳中和基,7609
2026-08-03,SSE,560070,央企分红,8536.23
2026-08-03,SSE,560080,中药ETF,254976.5
2026-08-03,SSE,560090,证券指数,233936.5
2026-08-03,SSE,560100,增强ETF,6558.03
2026-08-03,SSE,560110,ZZ1000,36490.35
2026-08-03,SSE,560120,500现金,58668.9
2026-08-03,SSE,560130,食品基金,7077.62
2026-08-03,SSE,560150,红利TK,68227.93
2026-08-03,SSE,560160,食品E,12270.6
2026-08-03,SSE,560170,央企科技,38349.55
2026-08-03,SSE,560180,ESG300,1560.3
2026-08-03,SSE,560190,公用事业,1933.4
2026-08-03,SSE,560210,景顺农牧,53152.2
2026-08-03,SSE,560220,2000基金,6671.7
2026-08-03,SSE,560230,光伏富国,9188.9
2026-08-03,SSE,560250,红利质量,22933.3
2026-08-03,SSE,560260,医疗50,185566.47
2026-08-03,SSE,560270,电力指数,17243.9
2026-08-03,SSE,560280,工程机械,208975.2
2026-08-03,SSE,560290,景顺有色,39369.4
2026-08-03,SSE,560300,电信50,2680.34
2026-08-03,SSE,560310,光伏博时,18212.2
2026-08-03,SSE,560320,食品富国,13733.2
2026-08-03,SSE,560330,300价值E,1713
2026-08-03,SSE,560350,A50指数,86553.21
2026-08-03,SSE,560360,软件指数,21434.5
2026-08-03,SSE,560370,全指红利,11858.4
2026-08-03,SSE,560380,A100,14486.1
2026-08-03,SSE,560390,电网E,226925.8
2026-08-03,SSE,560400,证券华泰,19249.3
2026-08-03,SSE,560410,电池鹏华,6578.61
2026-08-03,SSE,560420,食品Q,13878.02
2026-08-03,SSE,560450,电力TH,26256.9
2026-08-03,SSE,560460,电力平安,29503.7
2026-08-03,SSE,560470,有色E,31834
2026-08-03,SSE,560480,中证电力,14880.3
2026-08-03,SSE,560490,华泰有色,12848.2
2026-08-03,SSE,560500,500质量,29333.9
2026-08-03,SSE,560510,中证A500,262102.69
2026-08-03,SSE,560520,红利大成,6375.1
2026-08-03,SSE,560530,A500ETF,377562.37
2026-08-03,SSE,560550,碳中和,12759.74
2026-08-03,SSE,560560,碳中和TK,7519.01
2026-08-03,SSE,560570,A500低波,127954.12
2026-08-03,SSE,560580,电力指基,51700.3
2026-08-03,SSE,560590,1000鹏华,3171
2026-08-03,SSE,560610,A500指数,496698.84
2026-08-03,SSE,560620,公用WJ,2686.7
2026-08-03,SSE,560630,机器人WJ,17139.4
2026-08-03,SSE,560650,核心50,791.92
2026-08-03,SSE,560660,云50ETF,13493.8
2026-08-03,SSE,560670,中证银行,5997.4
2026-08-03,SSE,560680,龙头消费,35472.56
2026-08-03,SSE,560690,电信主题,2038.9
2026-08-03,SSE,560700,央红利50,45903.69
2026-08-03,SSE,560710,船舶ETF,197258
2026-08-03,SSE,560720,工银红利,10854.8
2026-08-03,SSE,560730,红利GTHT,10983.63
2026-08-03,SSE,560750,A500申万,6655.48
2026-08-03,SSE,560770,机器人ZS,165013.3
2026-08-03,SSE,560780,半导设备,1207048.8
2026-08-03,SSE,560790,软件服务,22045.59
2026-08-03,SSE,560800,数字ETF,29595.11
2026-08-03,SSE,560810,央企ESG,19011.6
2026-08-03,SSE,560820,A50新华,4092.6
2026-08-03,SSE,560830,电指数,74601.9
2026-08-03,SSE,560850,信创50,7616.4
2026-08-03,SSE,560860,工业有色,564923.3
2026-08-03,SSE,560870,中银有色,10135.19
2026-08-03,SSE,560880,家电基金,22223.2
2026-08-03,SSE,560900,创新药企,23196.91
2026-08-03,SSE,560910,中证电池,20972.1
2026-08-03,SSE,560920,招商机械,5237.33
2026-08-03,SSE,560930,电力E,23152.4
