date,exchange,code,name,total_shares_wanfen
2026-06-01,SZSE,159192,家电ETF汇添富,3098.70
2026-06-01,SZSE,159193,新能源电池ETF银华,24608.03
2026-06-01,SZSE,159195,石油ETF华安,10249.01
2026-06-01,SZSE,159196,港股通信息技术ETF易方达,19953.03
2026-06-01,SZSE,159197,石油ETF招商,4638.82
2026-06-01,SZSE,159198,港股通信息技术ETF富国,6934.43
2026-06-01,SZSE,159199,石油ETF平安,10115.49
2026-06-01,SZSE,159200,科创债ETF富国,15432.26
2026-06-01,SZSE,159201,自由现金流ETF华夏,1437927.59
2026-06-01,SZSE,159202,恒生互联网ETF万家,126940.19
2026-06-01,SZSE,159203,大盘成长ETF博时,479.19
2026-06-01,SZSE,159205,创业板ETF东财,31505.60
2026-06-01,SZSE,159206,卫星ETF永赢,1069795.33
2026-06-01,SZSE,159207,高股息ETF广发,160848.33
2026-06-01,SZSE,159208,航空航天ETF万家,32146.27
2026-06-01,SZSE,159209,红利质量ETF招商,198363.50
2026-06-01,SZSE,159210,港股通汽车ETF汇添富,4014.98
2026-06-01,SZSE,159211,深证100ETF富国,1968.32
2026-06-01,SZSE,159212,深100ETF南方,7920.43
2026-06-01,SZSE,159213,机器人ETF汇添富,42873.75
2026-06-01,SZSE,159215,A500ETF平安,94358.28
2026-06-01,SZSE,159216,深证100ETF大成,954.82
2026-06-01,SZSE,159217,港股通创新药ETF工银,484415.75
2026-06-01,SZSE,159218,卫星ETF招商,238361.63
2026-06-01,SZSE,159219,深证100ETF融通,1238.80
2026-06-01,SZSE,159220,港股通红利低波ETF华宝,50156.95
2026-06-01,SZSE,159221,现金流ETF嘉实,166501.32
2026-06-01,SZSE,159222,自由现金流ETF易方达,155037.04
2026-06-01,SZSE,159223,现金流ETF永赢,23384.47
2026-06-01,SZSE,159225,现金流ETF银华,41174.48
2026-06-01,SZSE,159226,中证A500增强ETF国泰,5709.48
2026-06-01,SZSE,159227,航空航天ETF华夏,440891.11
2026-06-01,SZSE,159228,红利低波ETF长城,13121.26
2026-06-01,SZSE,159229,自由现金流ETF广发,14355.60
2026-06-01,SZSE,159230,通用航空ETF华夏,34530.42
2026-06-01,SZSE,159231,通用航空ETF华宝,33009.18
2026-06-01,SZSE,159232,自由现金流ETF南方,303094.85
2026-06-01,SZSE,159233,自由现金流ETF平安,47862.34
2026-06-01,SZSE,159235,中证现金流ETF大成,264072.95
2026-06-01,SZSE,159236,自由现金流ETF工银,5872.21
2026-06-01,SZSE,159237,港股汽车ETF工银,3933.42
2026-06-01,SZSE,159238,沪深300增强ETF景顺,3401.61
2026-06-01,SZSE,159239,港股通汽车ETF富国,9228.07
2026-06-01,SZSE,159240,A500增强ETF天弘,1461.97
2026-06-01,SZSE,159241,航空航天ETF天弘,104507.42
2026-06-01,SZSE,159242,创业板人工智能ETF大成,35527.85
2026-06-01,SZSE,159243,创业板人工智能ETF招商,14003.02
2026-06-01,SZSE,159245,港股通消费ETF富国,9411.32
2026-06-01,SZSE,159246,创业板人工智能ETF富国,279165.56
2026-06-01,SZSE,159247,创业板ETF汇添富,18998.49
2026-06-01,SZSE,159248,人工智能ETF万家,11909.56
2026-06-01,SZSE,159249,A500增强ETF工银,9319.19
2026-06-01,SZSE,159251,港股通科技ETF万家,27578.77
2026-06-01,SZSE,159253,银行ETF博时,67790.49
2026-06-01,SZSE,159255,通用航空ETF易方达,6333.88
2026-06-01,SZSE,159256,创业板软件ETF华夏,45518.37
2026-06-01,SZSE,159257,航空ETF汇添富,15441.69
2026-06-01,SZSE,159258,机器人ETF南方,124026.56
2026-06-01,SZSE,159259,成长ETF易方达,192969.64
2026-06-01,SZSE,159260,证券ETF博时,104971.35
2026-06-01,SZSE,159261,创业板新能源ETF鹏华,5981.49
2026-06-01,SZSE,159262,港股通科技ETF广发,954522.04
2026-06-01,SZSE,159263,价值ETF易方达,453110.51
2026-06-01,SZSE,159265,港股消费ETF鹏华,24095.08
2026-06-01,SZSE,159266,港股央企红利ETF永赢,42571.00
2026-06-01,SZSE,159267,航天ETF华安,236750.61
2026-06-01,SZSE,159268,港股通消费ETF汇添富,52005.50
2026-06-01,SZSE,159269,港股通科技ETF南方,211631.17
2026-06-01,SZSE,159270,创业板200ETF南方,10276.36
2026-06-01,SZSE,159271,恒生ETF鹏华,7638.67
2026-06-01,SZSE,159272,机器人ETF富国,210316.46
2026-06-01,SZSE,159273,云计算ETF汇添富,80577.75
2026-06-01,SZSE,159275,农牧渔ETF华宝,25030.29
2026-06-01,SZSE,159276,现金流ETF汇添富,43169.66
2026-06-01,SZSE,159277,港股通红利ETF富国,6755.70
2026-06-01,SZSE,159278,机器人ETF鹏华,115354.58
2026-06-01,SZSE,159279,创业板人工智能ETF华安,12938.75
2026-06-01,SZSE,159280,港股通互联网ETF汇添富,11071.71
2026-06-01,SZSE,159281,港股央企红利ETF天弘,38523.30
2026-06-01,SZSE,159283,通用航空ETF南方,29943.79
2026-06-01,SZSE,159285,港股通消费ETF华安,28548.66
2026-06-01,SZSE,159286,港股通创新药ETF鹏华,75578.54
2026-06-01,SZSE,159287,创业板综ETF博时,10556.87
2026-06-01,SZSE,159288,创业板综ETF银华,11217.49
2026-06-01,SZSE,159289,创业板综指ETF鹏华,3390.26
2026-06-01,SZSE,159290,创业板综指增强ETF东财,4810.03
2026-06-01,SZSE,159291,创业板综增强ETF招商,2145.73
2026-06-01,SZSE,159292,创业板综增强ETF华宝,3418.95
2026-06-01,SZSE,159293,创业板综增强ETF建信,2915.93
2026-06-01,SZSE,159295,创业综指ETF西部利得,7295.82
2026-06-01,SZSE,159296,A500红利低波ETF华宝,4604.29
2026-06-01,SZSE,159297,港股通创新药ETF南方,292441.86
2026-06-01,SZSE,159298,创业板50ETF大成,14128.10
2026-06-01,SZSE,159299,金融科技ETF易方达,25747.29
2026-06-01,SZSE,159300,沪深300ETF富国,15755.80
2026-06-01,SZSE,159301,公用事业ETF华夏,11845.83
2026-06-01,SZSE,159302,港股高股息ETF银华,6329.76
2026-06-01,SZSE,159303,恒生医疗ETF大成,6399.16
2026-06-01,SZSE,159305,储能电池ETF广发,117664.03
2026-06-01,SZSE,159306,汽车零部件ETF平安,2224.46
2026-06-01,SZSE,159307,红利低波100ETF博时,591590.35
2026-06-01,SZSE,159309,油气ETF汇添富,61937.17
2026-06-01,SZSE,159310,芯片ETF天弘,44798.10
2026-06-01,SZSE,159311,数字经济ETF易方达,3938.39
2026-06-01,SZSE,159312,恒指港股通ETF广发,4022.43
2026-06-01,SZSE,159315,黄金股ETF工银,20008.96
2026-06-01,SZSE,159316,港股通创新药ETF易方达,400833.61
2026-06-01,SZSE,159318,恒指港股通ETF银华,2060.16
2026-06-01,SZSE,159320,电网设备ETF广发,52074.51
2026-06-01,SZSE,159321,黄金股ETF华安,40590.03
2026-06-01,SZSE,159322,黄金股ETF平安,12941.16
2026-06-01,SZSE,159323,港股通汽车ETF华夏,10109.73
2026-06-01,SZSE,159325,半导体ETF南方,34046.05
2026-06-01,SZSE,159326,电网设备ETF华夏,1430726.55
2026-06-01,SZSE,159327,半导体设备ETF万家,43552.46
2026-06-01,SZSE,159328,家电ETF易方达,11755.67
2026-06-01,SZSE,159329,沙特ETF南方,133668.91
2026-06-01,SZSE,159330,沪深300ETF东财,30280.10
2026-06-01,SZSE,159331,红利港股ETF国泰,16269.41
2026-06-01,SZSE,159332,央企红利ETF富国,7702.14
2026-06-01,SZSE,159333,港股央企红利ETF万家,25595.28
2026-06-01,SZSE,159335,央企科创ETF融通,6028.36
2026-06-01,SZSE,159336,央企红利ETF融通,38090.50
2026-06-01,SZSE,159337,中证500ETF东财,24971.06
2026-06-01,SZSE,159338,中证A500ETF国泰,1923808.66
2026-06-01,SZSE,159339,A500ETF银华,174508.68
2026-06-01,SZSE,159350,深证50ETF富国,9900.96
2026-06-01,SZSE,159351,A500ETF嘉实,590012.33
2026-06-01,SZSE,159352,A500ETF南方,2219110.17
2026-06-01,SZSE,159353,中证A500ETF景顺,292416.18
2026-06-01,SZSE,159355,800红利低波ETF华宝,10223.42
2026-06-01,SZSE,159356,A500ETF万家,71612.06
2026-06-01,SZSE,159357,A500ETF博时,118683.38
2026-06-01,SZSE,159358,中证A500ETF大成,68310.64
2026-06-01,SZSE,159359,A500ETF华安,69514.04
2026-06-01,SZSE,159360,A500ETF天弘,123218.45
2026-06-01,SZSE,159361,A500ETF易方达,2027009.02
2026-06-01,SZSE,159362,A500ETF工银,145718.01
2026-06-01,SZSE,159363,创业板人工智能ETF华宝,528216.99
2026-06-01,SZSE,159365,恒指港股通ETF富国,7116.23
2026-06-01,SZSE,159366,港股医疗ETF永赢,23833.30
2026-06-01,SZSE,159367,创业板50ETF华夏,9407.90
2026-06-01,SZSE,159368,创业板新能源ETF华夏,66728.98
2026-06-01,SZSE,159369,创业板50ETF易方达,25175.34
2026-06-01,SZSE,159370,创50ETF工银,10631.60
2026-06-01,SZSE,159371,创业板50ETF富国,16422.11
2026-06-01,SZSE,159372,创业板50ETF万家,6145.15
2026-06-01,SZSE,159373,创业板50ETF嘉实,13955.74
2026-06-01,SZSE,159375,创业板50ETF国泰,10563.81
2026-06-01,SZSE,159376,A500ETF浦银,6692.23
2026-06-01,SZSE,159377,创业板医药ETF国泰,8312.93
2026-06-01,SZSE,159378,通用航空ETF永赢,54627.10
2026-06-01,SZSE,159379,A500ETF融通,7182.14
2026-06-01,SZSE,159380,A500ETF东财,12780.43
2026-06-01,SZSE,159381,创业板人工智能ETF华夏,85157.66
2026-06-01,SZSE,159382,创业板人工智能ETF南方,80605.57
2026-06-01,SZSE,159383,创业板50ETF华泰柏瑞,3209.24
2026-06-01,SZSE,159385,数字经济ETF富国,3900.25
2026-06-01,SZSE,159386,A500ETF永赢,5786.95
2026-06-01,SZSE,159387,创业板新能源ETF国泰,156518.96
2026-06-01,SZSE,159388,创业板人工智能ETF国泰,89873.69
2026-06-01,SZSE,159389,数字经济ETF嘉实,9009.33
2026-06-01,SZSE,159390,中证A50ETF国联,13776.87
2026-06-01,SZSE,159391,大盘价值ETF博时,10107.63
2026-06-01,SZSE,159392,航空ETF富国,19878.55
2026-06-01,SZSE,159393,沪深300ETF万家,4114.63
2026-06-01,SZSE,159395,信用债ETF大成,11757.42
2026-06-01,SZSE,159396,信用债ETF博时,9475.91
2026-06-01,SZSE,159397,信用债ETF广发,12831.76
2026-06-01,SZSE,159398,信用债ETF天弘,9616.23
2026-06-01,SZSE,159399,现金流ETF国泰,469719.48
2026-06-01,SZSE,159400,科创债ETF景顺,6440.73
2026-06-02,SSE,510010,治理ETF,13452.44
2026-06-02,SSE,510020,超大ETF,3584.8
2026-06-02,SSE,510030,价值ETF,16222.98
2026-06-02,SSE,510040,上证180E,3448
2026-06-02,SSE,510050,50ETF,849486.68
2026-06-02,SSE,510060,央企ETF,3695.92
2026-06-02,SSE,510090,ESG建信,2608.11
2026-06-02,SSE,510100,SZ50ETF,132620.68
2026-06-02,SSE,510130,中盘ETF,3148.51
2026-06-02,SSE,510150,消费ETF,303117.86
2026-06-02,SSE,510160,产业升级,19605.74
2026-06-02,SSE,510170,商品ETF,40291.48
2026-06-02,SSE,510180,180ETF,488955.77
2026-06-02,SSE,510190,上证50基,2615.08
2026-06-02,SSE,510200,上证券商,15888.55
2026-06-02,SSE,510210,综指ETF,687519.26
2026-06-02,SSE,510230,金融ETF,228980.8
2026-06-02,SSE,510270,国企ETF,1783.21
2026-06-02,SSE,510290,380ETF,5644.89
2026-06-02,SSE,510300,300ETF,2824158.77
2026-06-02,SSE,510310,HS300ETF,2210014.4
2026-06-02,SSE,510320,300中金,57706.85
2026-06-02,SSE,510330,华夏300,1424904.98
2026-06-02,SSE,510350,工银300,68771.47
2026-06-02,SSE,510360,广发300,149038.12
2026-06-02,SSE,510370,兴业300,8125.81
2026-06-02,SSE,510380,国寿300,115880.24
2026-06-02,SSE,510390,平安300,11135
2026-06-02,SSE,510410,资源ETF,46425.84
2026-06-02,SSE,510500,500ETF,474296.86
2026-06-02,SSE,510510,广发500,84103.83
2026-06-02,SSE,510530,工银500,4547.94
2026-06-02,SSE,510550,方正500,2374.33
2026-06-02,SSE,510560,国寿500,6231.87
2026-06-02,SSE,510570,兴业500,4556.06
2026-06-02,SSE,510580,ZZ500ETF,97416.83
2026-06-02,SSE,510590,平安500,14278.61
2026-06-02,SSE,510600,沪50ETF,1361.51
2026-06-02,SSE,510630,消费30,55836.15
2026-06-02,SSE,510650,金融行业,1045.25
2026-06-02,SSE,510660,医药行业,4287.97
2026-06-02,SSE,510670,180指,24799.3
2026-06-02,SSE,510680,万家50,2082.47
2026-06-02,SSE,510710,上50ETF,10731.89
2026-06-02,SSE,510720,红利国泰,192476.6
2026-06-02,SSE,510760,上证ETF,184450.37
2026-06-02,SSE,510770,G60创新,1711.07
2026-06-02,SSE,510800,上证50,19057.6
2026-06-02,SSE,510810,上海国企,606809.37
2026-06-02,SSE,510850,工银上50,5929.89
2026-06-02,SZSE,159001,货币ETF易方达,1787.67
2026-06-02,SZSE,159003,招商快线ETF,187.72
2026-06-02,SZSE,159005,快钱ETF汇添富,111.50
2026-06-02,SZSE,159007,养殖ETF华泰柏瑞,21560.32
2026-06-02,SZSE,159008,证券ETF景顺,19528.45
2026-06-02,SZSE,159009,创业板新能源ETF易方达,5539.27
2026-06-02,SZSE,159010,港股通科技ETF博时,24459.76
2026-06-02,SZSE,159012,科创创业50ETF鹏华,10188.11
2026-06-02,SZSE,159013,工业互联网ETF大成,6857.88
2026-06-02,SZSE,159015,恒生港股通科技ETF国联,14335.29
2026-06-02,SZSE,159016,证券ETF广发,25554.01
2026-06-02,SZSE,159017,石油ETF工银,17825.68
2026-06-02,SZSE,159018,石油ETF广发,3490.42
2026-06-02,SZSE,159019,石油ETF华宝,6432.77
2026-06-02,SZSE,159020,养殖ETF易方达,10556.70
2026-06-02,SZSE,159021,大盘价值ETF华夏,20590.77
2026-06-02,SZSE,159022,科创创业人工智能ETF富国,12963.09
2026-06-02,SZSE,159026,石油ETF南方,5951.34
2026-06-02,SZSE,159027,畜牧养殖ETF大成,14847.22
2026-06-02,SZSE,159028,港股汽车ETF天弘,15344.90
2026-06-02,SZSE,159029,有色ETF广发,32312.77
2026-06-02,SZSE,159030,粮食ETF华夏,36246.81
2026-06-02,SZSE,159031,粮食ETF博时,24152.86
2026-06-02,SZSE,159032,工业有色ETF易方达,27184.50
2026-06-02,SZSE,159035,软件ETF天弘,34385.97
2026-06-02,SZSE,159038,粮食ETF易方达,20302.69
2026-06-02,SZSE,159100,巴西ETF华夏,46054.69
2026-06-02,SZSE,159101,港股通科技ETF华夏,351831.14
2026-06-02,SZSE,159102,港股通生物科技ETF华安,78362.20
2026-06-02,SZSE,159103,金融科技ETF汇添富,30540.67
2026-06-02,SZSE,159105,恒生生物科技ETF易方达,19327.29
2026-06-02,SZSE,159106,民企300ETF前海开源,4157.94
2026-06-02,SZSE,159107,创业板软件ETF富国,70182.30
2026-06-02,SZSE,159108,工业软件ETF博时,13273.85
2026-06-02,SZSE,159109,恒生50ETF景顺,47816.38
2026-06-02,SZSE,159110,科创债ETF万家,2167.70
2026-06-02,SZSE,159111,科创债ETF天弘,11710.66
2026-06-02,SZSE,159112,科创债ETF银华,22378.78
2026-06-02,SZSE,159113,科创债ETF大成,8899.62
2026-06-02,SZSE,159115,科创债ETF华安,4308.34
2026-06-02,SZSE,159116,科创债ETF工银,11274.27
2026-06-02,SZSE,159117,港股通红利低波ETF鹏华,6240.11
2026-06-02,SZSE,159118,港股通红利低波ETF华夏,7967.70
2026-06-02,SZSE,159119,800现金流ETF招商,17505.42
2026-06-02,SZSE,159120,港股通科技ETF国联安,17202.44
2026-06-02,SZSE,159121,港股通汽车ETF易方达,11048.11
2026-06-02,SZSE,159122,创业板新能源ETF富国,8716.09
2026-06-02,SZSE,159123,光伏ETF嘉实,43604.70
2026-06-02,SZSE,159125,港股通科技ETF招商,100824.58
2026-06-02,SZSE,159126,港股通50ETF南方,29061.65
2026-06-02,SZSE,159127,港股通红利ETF南方,19634.42
2026-06-02,SZSE,159128,港股科技ETF天弘,240076.08
2026-06-02,SZSE,159129,化工ETF嘉实,136140.65
2026-06-02,SZSE,159130,恒生生物科技ETF鹏华,25638.94
2026-06-02,SZSE,159131,港股通信息技术ETF华宝,123691.99
2026-06-02,SZSE,159132,恒生生物科技ETF富国,9496.35
2026-06-02,SZSE,159133,化工ETF天弘,192441.33
2026-06-02,SZSE,159135,港股通科技ETF前海开源,78796.63
2026-06-02,SZSE,159136,A50ETF广发,11841.40
2026-06-02,SZSE,159137,港股通医疗ETF华宝,17763.26
2026-06-02,SZSE,159138,工程机械ETF易方达,6276.79
2026-06-02,SZSE,159139,科创创业人工智能ETF华泰柏瑞,14610.92
2026-06-02,SZSE,159140,科创创业人工智能ETF易方达,35593.68
2026-06-02,SZSE,159141,科创创业人工智能ETF永赢,101506.07
2026-06-02,SZSE,159142,科创创业人工智能ETF景顺,93926.01
2026-06-02,SZSE,159143,港股通央企红利ETF平安,5455.44
2026-06-02,SZSE,159145,工业软件ETF广发,8758.18
2026-06-02,SZSE,159146,电力ETF华宝,82994.08
2026-06-02,SZSE,159147,电池ETF南方,234840.95
2026-06-02,SZSE,159148,石油ETF富国,24246.66
2026-06-02,SZSE,159149,创业板新能源ETF工银,6051.52
2026-06-02,SZSE,159150,深证50ETF易方达,8799.76
2026-06-02,SZSE,159151,食品ETF华夏,12885.10
2026-06-02,SZSE,159152,港股通科技ETF平安,91855.60
2026-06-02,SZSE,159153,消费电子ETF鹏华,7772.59
2026-06-02,SZSE,159155,电池ETF大成,48751.32
2026-06-02,SZSE,159156,电池ETF万家,24646.12
2026-06-02,SZSE,159157,有色金属ETF天弘,877975.87
2026-06-02,SZSE,159158,电力ETF景顺,106153.53
2026-06-02,SZSE,159159,公用事业ETF国投瑞银,12581.85
2026-06-02,SZSE,159160,电池ETF东财,14181.92
2026-06-02,SZSE,159162,工业有色ETF鹏华,47693.98
2026-06-02,SZSE,159163,有色ETF泰康,24280.70
2026-06-02,SZSE,159165,养殖ETF永赢,11657.12
2026-06-02,SZSE,159166,现金流ETF长城,71481.60
2026-06-02,SZSE,159167,港股通医疗ETF工银,24454.91
2026-06-02,SZSE,159168,有色ETF富国,26645.50
2026-06-02,SZSE,159169,恒生生物科技ETF广发,19987.44
2026-06-02,SZSE,159170,港股通互联网ETF永赢,41163.83
2026-06-02,SZSE,159171,工业有色ETF博时,23653.29
2026-06-02,SZSE,159172,养殖ETF汇添富,40382.92
2026-06-02,SZSE,159173,农牧ETF南方,5945.53
2026-06-02,SZSE,159175,电池ETF易方达,22327.03
